Domain,category,Length,ExtensionScore,SpecialCharactersCount,DictionaryWordsBroken,EditDistance,AvgMonthlySearchVolume,IndividualWordsCount
sienna4schools.com,1,14,3,1,"['SIENNA', 'SCHOOLS']",0,0,2
55harvardstislip.com,1,16,3,2,"['HARV', 'AR', 'DS', 'TI', 'SLIP']",0,0,5
israkukatpally.com,1,14,3,0,"['IS', 'RAKU', 'KAT', 'PALLY']",0,0,4
xn--2e9e.com,1,8,3,4,"['IN', 'E', 'E']",1,0,3
ljfbxltb.com,1,8,3,0,[''],8,0,1
arguzs.com,1,6,3,0,"['AR', 'GU', 'ZS']",0,50,3
thescreensave.com,1,13,3,0,"['THE', 'SCREEN', 'SAVE']",0,0,3
sopoomshop.com,1,10,3,0,"['SO', 'PO', 'OM', 'SHOP']",0,0,4
mondaymitzvah.com,1,13,3,0,"['MONDAY', 'MITZVAH']",0,0,2
citest1552629013.com,1,16,3,10,"['CIT', 'EST']",0,0,2
soogak.com,1,6,3,0,"['SO', 'OG', 'AK']",0,0,3
psoriasis-hub.com,1,13,3,1,"['PSORIASIS', 'HUB']",0,0,2
nnt107.com,1,6,3,3,['NOT'],1,0,1
andrew-j-wong.com,1,13,3,2,"['ANDREW', 'I', 'WONG']",1,0,3
squareoneremodel.com,1,16,3,0,"['SQUARE', 'ONE', 'REMODEL']",0,0,3
hbqdnm.com,1,6,3,0,[''],6,0,1
snifflex.com,1,8,3,0,"['SN', 'IF', 'FLEX']",0,500,3
healthylance.com,1,12,3,0,"['HEALTHY', 'LANCE']",0,0,2
dallasiceforless.com,1,16,3,0,"['DAL', 'LA', 'SICE', 'FOR', 'LESS']",0,0,5
datenightspecial.com,1,16,3,0,"['DATE', 'NIGHT', 'SPECIAL']",0,0,3
yss89.com,1,5,3,2,['YES'],1,0,1
archicofradiadeguadalupe.com,1,24,3,0,"['AR', 'CHICO', 'FRA', 'DIA', 'DEGU', 'ADA', 'LUPE']",0,0,7
clariceilustre.com,1,14,3,0,"['CLARICE', 'IL', 'UST', 'RE']",0,0,4
mykidsprimary.com,1,13,3,0,"['MY', 'KIDS', 'PRIMARY']",0,0,3
bw445566.com,1,8,3,6,['BE'],1,0,1
yellowbzz.com,1,9,3,0,[''],9,0,1
indoorairqualitybrunswick.com,1,25,3,0,"['INDOOR', 'AIR', 'QUALITY', 'BRUNSWICK']",0,0,4
digitalidentitymaker.com,1,20,3,0,"['DIGITAL', 'IDENTITY', 'MAKER']",0,0,3
hnshuanglong.com,1,12,3,0,[''],12,0,1
2174cannonball.com,1,14,3,4,['CANNONBALL'],0,0,1
rawlingsrollingshistory.com,1,23,3,0,"['RAW', 'LINGS', 'ROLLINGS', 'HISTORY']",0,0,4
dreamvisionsdrywall.com,1,19,3,0,"['DREAM', 'VISIONS', 'DRYWALL']",0,0,3
shophuh15.com,1,9,3,2,"['SHOP', 'HUH']",0,0,2
kknycboutique.com,1,13,3,0,[''],13,0,1
birthznmlimited.com,1,15,3,0,"['BIRT', 'HZ', 'NM', 'LIMITED']",0,0,4
ag85266.com,1,7,3,5,['AG'],0,0,1
confidentialight.com,1,16,3,0,"['CON', 'FI', 'DEN', 'TI', 'ALIGHT']",0,0,5
antonioscelsa.com,1,13,3,0,"['ANT', 'ONI', 'OSC', 'ELSA']",0,0,4
traffic-ticket-dekalb-county-alabama-attorney.com,1,45,3,5,"['TRAFFIC', 'TICKET', 'DEAL', 'COUNTY', 'ALABAMA', 'ATTORNEY']",2,0,6
weavsystems.com,1,11,3,0,"['WE', 'AV', 'SYSTEMS']",0,0,3
numabio.com,1,7,3,0,"['NUMA', 'BIO']",0,0,2
apotospiti.com,1,10,3,0,"['AP', 'OT', 'OS', 'PI', 'TI']",0,50,5
alliadosseguros.com,1,15,3,0,"['AL', 'LI', 'AD', 'OSSE', 'GU', 'ROS']",0,0,6
heynowtorrents.com,1,14,3,0,"['HEY', 'NOW', 'TORRENTS']",0,50,3
lastylebox.com,1,10,3,0,"['LA', 'STYLE', 'BOX']",0,0,3
donetechnologylimited.com,1,21,3,0,"['DONE', 'TECHNOLOGY', 'LIMITED']",0,0,3
99998008.com,1,8,3,8,[],0,0,1
jonaskim.com,1,8,3,0,"['JO', 'NA', 'SKIM']",0,0,3
smartbiz4u.com,1,10,3,1,"['', 'U']",8,0,2
erpkitty.com,1,8,3,0,[''],8,0,1
386890.com,1,6,3,6,[],0,0,1
mdg04g.com,1,6,3,2,"['MUG', 'I']",2,0,2
vectordesing.com,1,12,3,0,"['VECTOR', 'DE', 'SING']",0,50,3
www55788.com,1,8,3,5,['WOW'],1,0,1
nexomarketingdigital.com,1,20,3,0,[''],20,0,1
socialcelebritybio.com,1,18,3,0,"['SOCIAL', 'CELEBRITY', 'BIO']",0,0,3
ninaclocks.com,1,10,3,0,"['NINA', 'CLOCKS']",0,0,2
homeawayfromhomerentalmanagement.com,1,32,3,0,"['HOME', 'AWAY', 'FROM', 'HOME', 'RENTAL', 'MANAGEMENT']",0,0,6
americasfinestcalendars.com,1,23,3,0,"['AMERICAS', 'FINEST', 'CALENDARS']",0,0,3
hbcpqy.com,1,6,3,0,"['HB', 'CP', 'QY']",0,0,3
cattict.com,1,7,3,0,"['CATTI', 'CT']",0,0,2
amyl3362.com,1,8,3,4,['AMYL'],0,0,1
elitecbdbrands.com,1,14,3,0,"['ELI', 'TEC', 'BD', 'BRANDS']",0,0,4
pestcontrolcentre.com,1,17,3,0,"['PEST', 'CONTROL', 'CENTRE']",0,0,3
programmerresume.com,1,16,3,0,"['PROGRAMMER', 'RESUME']",0,0,2
vargaservices.com,1,13,3,0,"['VAR', 'GA', 'SERVICES']",0,0,3
jasonackermandesigns.com,1,20,3,0,"['JASON', 'AC', 'KERMAN', 'DESIGNS']",0,0,4
aksinghlicindia.com,1,15,3,0,"['AK', 'SING', 'HL', 'IC', 'INDIA']",0,0,5
soaptwopoino.com,1,12,3,0,"['SOAP', 'TWO', 'PO', 'INO']",0,0,4
jumptitude.com,1,10,3,0,"['JUMP', 'TI', 'TUDE']",0,0,3
winewomanadventures.com,1,19,3,0,"['WINE', 'WOMAN', 'ADVENTURES']",0,0,3
isdprk.com,1,6,3,0,[''],6,0,1
ybyl6447.com,1,8,3,4,['BY'],2,0,1
healthy-farms.com,1,13,3,1,"['HEALTHY', 'FARMS']",0,5000,2
truefitforinfor.com,1,15,3,0,"['TRUE', 'FIT', 'FO', 'RIN', 'FOR']",0,0,5
loveandheartsco.com,1,15,3,0,"['LOVE', 'AND', 'HEARTS', 'CO']",0,0,4
stephanieperazzone.com,1,18,3,0,"['STEPHANIE', 'PER', 'AZ', 'ZONE']",0,0,4
flyonbids.com,1,9,3,0,"['FL', 'YON', 'BIDS']",0,0,3
all-americanpropertyservicesllc.com,1,31,3,1,"['ALL', '']",27,0,2
befittrainers.com,1,13,3,0,"['BEFIT', 'TRAINERS']",0,0,2
westusajeffmiller.com,1,17,3,0,"['WEST', 'USA', 'JEFF', 'MILLER']",0,0,4
winefreeshipping.com,1,16,3,0,"['WINE', 'FREE', 'SHIPPING']",0,0,3
75999xx.com,1,7,3,5,['EX'],1,0,1
companyadmservices.com,1,18,3,0,"['COMPANY', 'ADM', 'SERVICES']",0,0,3
villaostuni.com,1,11,3,0,"['VIL', 'LAO', 'ST', 'UNI']",0,0,4
gadgethand.com,1,10,3,0,"['GADGET', 'HAND']",0,0,2
koobakfit.com,1,9,3,0,"['KO', 'OB', 'AK', 'FIT']",0,0,4
samaariyad.com,1,10,3,0,[''],10,0,1
n2aviationservices.com,1,18,3,1,"['I', '']",16,0,2
wellnesswalnutcreek.com,1,19,3,0,"['WELLNESS', 'WALNUT', 'CREEK']",0,0,3
catrachitasaborconclase.com,1,23,3,0,"['CA', 'TRA', 'CHIT', 'ASA', 'BOR', 'CONC', 'LASE']",0,0,7
shopranked.com,1,10,3,0,"['SHO', 'PRANKED']",0,0,2
outtheboxletstalk.com,1,17,3,0,"['OUT', 'THE', 'BOX', 'LET', 'STALK']",0,0,5
arcadiawind.com,1,11,3,0,"['ARCADIA', 'WIND']",0,0,2
bipinkumarvmoneris-sc.com,1,21,3,1,"['', 'SO']",19,0,2
3baytreasures.com,1,13,3,1,"['BAY', 'TREASURES']",0,0,2
publeos.com,1,7,3,0,"['PUB', 'LEOS']",0,50,2
experimentsatwork.com,1,17,3,0,"['EXPERIMENT', 'SAT', 'WORK']",0,0,3
dopaminadesign.com,1,14,3,0,"['DOPA', 'MINA', 'DESIGN']",0,0,3
burgesinloop.com,1,12,3,0,"['BURGE', 'SIN', 'LOOP']",0,0,3
urbanempresslifestyle.com,1,21,3,0,"['URBAN', 'EMPRESS', 'LIFESTYLE']",0,0,3
sunwaypetro.com,1,11,3,0,"['SUNWAY', 'PETRO']",0,0,2
shopkrishya.com,1,11,3,0,"['SHOP', 'KR', 'ISH', 'YA']",0,0,4
osteopathy-hamo.com,1,15,3,1,"['OSTEOPATH', 'HAM']",2,0,2
lulishopdk.com,1,10,3,0,"['LU', 'LI', 'SHOP', 'DK']",0,0,4
runwayfamily.com,1,12,3,0,"['RUNWAY', 'FAMILY']",0,0,2
hr-infotech.com,1,11,3,1,"['HE', '']",8,500,2
beforeyoupitch.com,1,14,3,0,"['BEFORE', 'YOU', 'PITCH']",0,0,3
havelock-childrens-centre.com,1,25,3,2,"['', 'CHILDRENS', 'CENTRE']",8,0,3
conexergreen.com,1,12,3,0,"['CON', 'EX', 'ER', 'GREEN']",0,0,4
findinguahome.com,1,13,3,0,"['FIN', 'DIN', 'GU', 'AHO', 'ME']",0,0,5
nadoexat.com,1,8,3,0,"['NA', 'DOE', 'XAT']",0,0,3
aquende1.com,1,8,3,1,[''],7,0,1
freedomreno.com,1,11,3,0,"['FREEDOM', 'RENO']",0,0,2
ganaygana.com,1,9,3,0,"['GA', 'NAY', 'GA', 'NA']",0,50,4
sci-bot.com,1,7,3,1,"['SCI', 'BOT']",0,50,2
sydsoftware.com,1,11,3,0,"['SYD', 'SOFTWARE']",0,0,2
bet9381.com,1,7,3,4,['BET'],0,0,1
axj77777.com,1,8,3,5,['AXE'],1,0,1
dodoidibien.com,1,11,3,0,"['DOD', 'OI', 'DI', 'BIEN']",0,0,4
pranicpro.com,1,9,3,0,"['PR', 'AN', 'IC', 'PRO']",0,0,4
bbb307.com,1,6,3,3,['BOB'],1,0,1
nyaskarby.com,1,9,3,0,"['NY', 'ASKAR', 'BY']",0,0,3
alexkalognomos.com,1,14,3,0,"['ALEX', 'KA', 'LOG', 'NOMOS']",0,0,4
124719.com,1,6,3,6,[],0,50,1
scamwary.com,1,8,3,0,"['SCAM', 'WARY']",0,0,2
thevinylscore.com,1,13,3,0,"['THE', 'VINYL', 'SCORE']",0,0,3
abscoaster.com,1,10,3,0,"['ABS', 'COASTER']",0,50000,2
ruralcashpoint.com,1,14,3,0,"['RURAL', 'CASHPOINT']",0,0,2
hs2788.com,1,6,3,4,['IS'],1,0,1
652262.com,1,6,3,6,[],0,0,1
discounthummels.com,1,15,3,0,"['DISCOUNT', 'HUM', 'MELS']",0,0,3
dadorebespoke.com,1,13,3,0,"['DAD', 'ORE', 'BESPOKE']",0,0,3
nhplzr.com,1,6,3,0,[''],6,0,1
savverichlife.com,1,13,3,0,"['SAV', 'VE', 'RICH', 'LIFE']",0,0,4
ketoklutz.com,1,9,3,0,"['KETO', 'KLUTZ']",0,0,2
mosaikdigital.com,1,13,3,0,"['MOS', 'AIK', 'DIGITAL']",0,0,3
lmfrenette.com,1,10,3,0,"['LM', 'FREN', 'ETTE']",0,0,3
aziendaagricolamartinicchioanna.com,1,31,3,0,"['AZ', 'IE', 'ND', 'AA', 'GR', 'IC', 'OLA', 'MARTIN', 'IC', 'CH', 'IO', 'ANNA']",0,0,12
laredocabinetmaker.com,1,18,3,0,"['LA', 'REDO', 'CABINETMAKER']",0,0,3
wabati.com,1,6,3,0,"['WAB', 'ATI']",0,50,2
jonahcrandall.com,1,13,3,0,"['JONAH', 'CRANDALL']",0,0,2
vpererabotku.com,1,12,3,0,"['VP', 'ERE', 'RABOT', 'KU']",0,0,4
falsecreekplumbing.com,1,18,3,0,"['FALSE', 'CREEK', 'PLUMBING']",0,0,3
hbjingfa.com,1,8,3,0,"['HB', 'JING', 'FA']",0,0,3
purepappillow.com,1,13,3,0,"['PURE', 'PAP', 'PILLOW']",0,0,3
agardenspot.com,1,11,3,0,"['AGAR', 'DEN', 'SPOT']",0,0,3
reshamkari.com,1,10,3,0,"['RE', 'SHAM', 'KARI']",0,0,3
nvwepnrkd.com,1,9,3,0,[''],9,0,1
uppcrdt.com,1,7,3,0,[''],7,0,1
fockyoucoffee.com,1,13,3,0,"['FO', 'CK', 'YOU', 'COFFEE']",0,0,4
labaumejournal.com,1,14,3,0,"['LA', 'BAUME', 'JOURNAL']",0,0,3
xpj666262.com,1,9,3,6,['UP'],2,0,1
journeythroughlifepublishing.com,1,28,3,0,"['JOURNEY', 'THROUGH', 'LIFE', 'PUBLISHING']",0,0,4
beardofviking.com,1,13,3,0,"['BEARD', 'OF', 'VIKING']",0,0,3
roseboyes.com,1,9,3,0,"['ROSE', 'BO', 'YES']",0,0,3
truss-ted.com,1,9,3,1,"['TRUSS', 'TED']",0,50,2
jpcellaksesoris.com,1,15,3,0,[''],15,0,1
stoutandzippieinc.com,1,17,3,0,"['STOUT', 'AND', 'ZIP', 'PIE', 'INC']",0,0,5
nought2nineteen.com,1,15,3,1,"['NOUGHT', 'NINETEEN']",0,0,2
smoothsailingmassage.com,1,20,3,0,"['SMOOTH', 'SAILING', 'MASSAGE']",0,0,3
ourhealthynarrative.com,1,19,3,0,"['OUR', 'HEALTHY', 'NARRATIVE']",0,0,3
8949harvesthillway.com,1,18,3,4,"['HARV', 'ES', 'THILL', 'WAY']",0,0,4
anemoiijewellery.com,1,16,3,0,"['AN', 'EM', 'OII', 'JEWELLERY']",0,0,4
wareengine.com,1,10,3,0,"['WARE', 'ENGINE']",0,0,2
theayurvedacooking.com,1,18,3,0,"['THE', 'AYURVEDA', 'COOKING']",0,0,3
cheer-outskirts.com,1,15,3,1,"['CHEER', 'OUTSKIRTS']",0,0,2
yabuss.com,1,6,3,0,"['YA', 'BUSS']",0,0,2
sageincolour.com,1,12,3,0,"['SA', 'GEIN', 'COLOUR']",0,0,3
37858app.com,1,8,3,5,['APP'],0,0,1
insaneclickfunnel.com,1,17,3,0,"['INSANE', 'CLICK', 'FUNNEL']",0,0,3
500cp20.com,1,7,3,5,['UP'],1,0,1
longislandcarwrecklawyer.com,1,24,3,0,"['LONG', 'ISLAND', 'CAR', 'WRECK', 'LAWYER']",0,0,5
giantfooc.com,1,9,3,0,"['GIANT', 'FO', 'OC']",0,0,3
mebanron.com,1,8,3,0,"['ME', 'BAN', 'RON']",0,0,3
relogiosja.com,1,10,3,0,"['RE', 'LOG', 'IOS', 'JA']",0,0,4
fun-du.com,1,6,3,1,"['FUN', 'DU']",0,50,2
381242.com,1,6,3,6,[],0,0,1
sa36985.com,1,7,3,5,['SA'],0,0,1
917613.com,1,6,3,6,[],0,50,1
gaming-accessories-shop.com,1,23,3,2,"['GAMING', 'ACCESSORIES', 'SHOP']",0,500,3
wibtrading.com,1,10,3,0,"['WI', 'BT', 'RA', 'DING']",0,0,4
soshijuice.com,1,10,3,0,"['SO', 'SHI', 'JUICE']",0,0,3
isaacalonzo.com,1,11,3,0,"['ISAAC', 'ALONZO']",0,0,2
vetextracts.com,1,11,3,0,"['VET', 'EXTRACTS']",0,0,2
aileenamelia.com,1,12,3,0,"['AILEEN', 'AMELIA']",0,0,2
c2joy4life.com,1,10,3,2,"['I', 'JOY', 'LIFE']",1,0,3
finishlineapparel.com,1,17,3,0,"['FINISH', 'LINE', 'APPAREL']",0,0,3
dnaforecaster.com,1,13,3,0,"['DNA', 'FORECASTER']",0,0,2
saintscollective.com,1,16,3,0,"['SAINTS', 'COLLECTIVE']",0,0,2
conciergesdiningguides.com,1,22,3,0,"['CONCIERGES', 'DINING', 'GUIDES']",0,0,3
pizzacityusa.com,1,12,3,0,"['PIZZA', 'CITY', 'USA']",0,50,3
localbusinessloans.com,1,18,3,0,"['LOCAL', 'BUSINESS', 'LOANS']",0,0,3
mechanica-consulting.com,1,20,3,1,"['MECHANICAL', 'CONSULTING']",1,0,2
wisewomeninternational.com,1,22,3,0,"['WISEWOMEN', 'INTERNATIONAL']",0,0,2
gpi-rfid-chips.com,1,14,3,2,"['PI', 'RFID', 'CHIPS']",1,0,3
voyageurkalee.com,1,13,3,0,"['VOYAGEUR', 'KA', 'LEE']",0,0,3
msinfotechsupport.com,1,17,3,0,"['MS', 'INFO', 'TECH', 'SUPPORT']",0,0,4
paxtynshomeimprovement.com,1,22,3,0,[''],22,0,1
myayadanarsoe.com,1,13,3,0,"['MY', 'AY', 'ADA', 'NAR', 'SOE']",0,0,5
prashanthpadala.com,1,15,3,0,"['PR', 'ASHA', 'NTH', 'PAD', 'ALA']",0,0,5
tiketsentral.com,1,12,3,0,"['TIKE', 'TS', 'ENTR', 'AL']",0,0,4
flickerandfleur.com,1,15,3,0,"['FLICKER', 'AND', 'FLEUR']",0,0,3
vuclipgamesat.com,1,13,3,0,"['VU', 'CLIP', 'GAME', 'SAT']",0,0,4
biographer26142.com,1,15,3,5,['BIOGRAPHER'],0,0,1
asterdeal.com,1,9,3,0,"['ASTER', 'DEAL']",0,0,2
nrsdesignerlondon.com,1,17,3,0,"['NR', 'SD', 'ES', 'IGN', 'ER', 'LONDON']",0,0,6
mijaystores.com,1,11,3,0,"['MI', 'JAY', 'STORES']",0,0,3
sagame-betwayth.com,1,15,3,1,"['SAME', '']",10,0,2
brightwell-service.com,1,18,3,1,"['', 'SERVICE']",10,0,2
migrainetruth.com,1,13,3,0,"['MIGRAINE', 'TRUTH']",0,0,2
croplocal.com,1,9,3,0,"['CROP', 'LOCAL']",0,0,2
ipwedding.com,1,9,3,0,['WEDDING'],2,0,1
dailyfable.com,1,10,3,0,"['DAILY', 'FABLE']",0,0,2
swordform.com,1,9,3,0,"['SWORD', 'FORM']",0,0,2
mismost.com,1,7,3,0,"['MIS', 'MOST']",0,50,2
liveswipz.com,1,9,3,0,[''],9,0,1
2918899.com,1,7,3,7,[],0,0,1
whatszent.com,1,9,3,0,[''],9,0,1
neurocirujanovladimirsanchez.com,1,28,3,0,[''],28,0,1
57yddj.com,1,6,3,2,"['YD', 'DJ']",0,0,2
shrcode.com,1,7,3,0,"['SHR', 'CODE']",0,0,2
touringmekong.com,1,13,3,0,"['TOURING', 'MEKONG']",0,0,2
sleepingsaints.com,1,14,3,0,"['SLEEPING', 'SAINTS']",0,0,2
sunildusad.com,1,10,3,0,"['SUNIL', 'DU', 'SAD']",0,0,3
zodiacfashionco.com,1,15,3,0,"['ZODIAC', 'FASH', 'IO', 'NCO']",0,0,4
azura-shop.com,1,10,3,1,"['AURA', 'SHOP']",1,500,2
betlead60.com,1,9,3,2,"['BET', 'LEAD']",0,0,2
edenmineralwater.com,1,16,3,0,"['EDEN', 'MINERAL', 'WATER']",0,0,3
joccitaemanagement.com,1,18,3,0,"['JO', 'CC', 'IT', 'AE', 'MANAGEMENT']",0,0,5
flawlessbulldogs.com,1,16,3,0,"['FLAWLESS', 'BULLDOGS']",0,0,2
sgyxh.com,1,5,3,0,['SYPH'],2,0,1
salesginja.com,1,10,3,0,"['SALES', 'GIN', 'JA']",0,0,3
skore183.com,1,8,3,3,"['SK', 'ORE']",0,0,2
bowen-office-supplies.com,1,21,3,2,"['BOWEL', 'OFFICE', 'SUPPLIES']",1,50,3
ndrjrt.com,1,6,3,0,[''],6,0,1
ninetenat.com,1,9,3,0,"['NI', 'NETE', 'NAT']",0,0,3
mbdstore.com,1,8,3,0,"['MBD', 'STORE']",0,0,2
tow-behind.com,1,10,3,1,"['TOW', 'BEHIND']",0,500,2
mumbailasiksurgery.com,1,18,3,0,"['MUM', 'BAI', 'LAS', 'IK', 'SURGERY']",0,0,5
jomianz.com,1,7,3,0,"['JO', 'MIA', 'NZ']",0,0,3
evrimkasikci.com,1,12,3,0,[''],12,0,1
virginiahomesolutions.com,1,21,3,0,"['VIRGINIA', 'HOME', 'SOLUTIONS']",0,0,3
theretecgroup.com,1,13,3,0,"['THERE', 'TEC', 'GROUP']",0,0,3
evoneindia.com,1,10,3,0,"['EV', 'ONE', 'INDIA']",0,0,3
eyarisma.com,1,8,3,0,"['EY', 'AR', 'IS', 'MA']",0,0,4
mavedtrk1.com,1,9,3,1,[''],8,0,1
serviciosdeeducacionfinanciera.com,1,30,3,0,"['SER', 'VIC', 'IOS', 'DEED', 'UCA', 'CION', 'FI', 'NAN', 'CIE', 'RA']",0,0,10
1daymasterclass.com,1,15,3,1,"['DAY', 'MASTERCLASS']",0,0,2
markedmerch.com,1,11,3,0,"['MARKED', 'MERCH']",0,0,2
vipclientdesk.com,1,13,3,0,"['VIP', 'CLIENT', 'DESK']",0,0,3
events-qatar.com,1,12,3,1,"['EVENTS', 'WATER']",2,5000,2
perfectvap.com,1,10,3,0,"['PER', 'FEC', 'TV', 'AP']",0,50,4
freedomenvservice.com,1,17,3,0,"['FREEDOM', 'ENV', 'SERVICE']",0,0,3
golfgameralerter.com,1,16,3,0,"['GOLF', 'GAMER', 'ALERTER']",0,0,3
vsspp.com,1,5,3,0,"['VS', 'SPP']",0,50,2
hazingteen.com,1,10,3,0,"['HAZING', 'TEEN']",0,50,2
xiaobaocom19.com,1,12,3,2,"['XI', 'AOB', 'AO', 'COM']",0,0,4
casualty-insurance-brokers.com,1,26,3,2,"['CASUALTY', 'INSURANCE', 'BROKERS']",0,0,3
booty6.com,1,6,3,1,['BOOTY'],0,50,1
motosgamboa.com,1,11,3,0,"['MO', 'TOS', 'GAM', 'BOA']",0,0,4
doctorpetelivingwell.com,1,20,3,0,"['DOCTOR', 'PETE', 'LIVING', 'WELL']",0,0,4
midwestadministrativeservices.com,1,29,3,0,"['MIDWEST', 'ADMINISTRATIVE', 'SERVICES']",0,0,3
hubet131.com,1,8,3,3,"['HU', 'BET']",0,0,2
wbc928.com,1,6,3,3,['ABC'],1,0,1
race2belong.com,1,11,3,1,"['RACE', 'BELONG']",0,0,2
926325.com,1,6,3,6,[],0,0,1
796439.com,1,6,3,6,[],0,0,1
imhangjia.com,1,9,3,0,[''],9,0,1
toopine.com,1,7,3,0,"['TO', 'OPINE']",0,0,2
starshipmission.com,1,15,3,0,"['STARSHIP', 'MISSION']",0,0,2
eshopperco.com,1,10,3,0,"['ES', 'HOPPER', 'CO']",0,0,3
latesthorrorgames.com,1,17,3,0,"['LATEST', 'HORROR', 'GAMES']",0,0,3
thodd1sout.com,1,10,3,1,"['TODD', 'OUT']",2,50,2
festadelbambino.com,1,15,3,0,"['FESTA', 'DEL', 'BAMBINO']",0,0,3
fioreworld.com,1,10,3,0,"['FI', 'ORE', 'WORLD']",0,0,3
askthebootguy.com,1,13,3,0,"['ASK', 'THE', 'BOOT', 'GUY']",0,0,4
cooltravelschool.com,1,16,3,0,"['COOL', 'TRAVEL', 'SCHOOL']",0,0,3
ttllalc.com,1,7,3,0,"['TT', 'LL', 'ALC']",0,0,3
y9nhjl.com,1,6,3,1,"['Y', 'NAIL']",2,0,2
mp-integration-web.com,1,18,3,2,"['MY', 'INTEGRATION', 'WEB']",1,0,3
espaciosverdesmexico.com,1,20,3,0,"['ES', 'PAC', 'IOS', 'VER', 'DES', 'MEXICO']",0,0,6
bwvsportswear.com,1,13,3,0,[''],13,0,1
notyourgrannyscrochet.com,1,21,3,0,"['NOT', 'YOU', 'RG', 'RANN', 'YS', 'CROCHET']",0,0,6
mireiarosa.com,1,10,3,0,"['MIRE', 'IA', 'ROSA']",0,0,3
labariatricsolutions.com,1,20,3,0,"['LA', 'BAR', 'IATRIC', 'SOLUTIONS']",0,0,4
yourcountrycottage.com,1,18,3,0,"['YOUR', 'COUNTRY', 'COTTAGE']",0,0,3
lesstee.com,1,7,3,0,"['LESS', 'TEE']",0,0,2
cantbespeeding.com,1,14,3,0,"['CANT', 'BE', 'SPEEDING']",0,0,3
potproud.com,1,8,3,0,"['POT', 'PROUD']",0,0,2
ajholidaylights.com,1,15,3,0,[''],15,0,1
211333f.com,1,7,3,6,['I'],1,0,1
naturallyadisaster.com,1,18,3,0,"['NATU', 'RALL', 'YA', 'DISASTER']",0,0,4
littlewolfandautumn.com,1,19,3,0,"['LI', 'TT', 'LEW', 'OL', 'FAND', 'AUTUMN']",0,0,6
997262.com,1,6,3,6,[],0,0,1
nbharat.com,1,7,3,0,"['NB', 'HA', 'RAT']",0,500000,3
brewwithlulu.com,1,12,3,0,"['BREW', 'WITH', 'LULU']",0,0,3
razeoperate.com,1,11,3,0,"['RAZE', 'OPERATE']",0,0,2
5jhe.com,1,4,3,1,['THE'],1,0,1
coloradoprivateyoga.com,1,19,3,0,"['COLORADO', 'PRIVATE', 'YOGA']",0,0,3
ontapcompany.com,1,12,3,0,"['ON', 'TAP', 'COMPANY']",0,0,3
vilmarpakarina.com,1,14,3,0,"['VIL', 'MAR', 'PA', 'KARI', 'NA']",0,0,5
addconsent.com,1,10,3,0,"['ADD', 'CONSENT']",0,0,2
hefeihuajia.com,1,11,3,0,[''],11,0,1
wrieduglobal.com,1,12,3,0,"['WR', 'IE', 'DU', 'GLOBAL']",0,0,4
lifewhoa.com,1,8,3,0,"['LIFE', 'WHOA']",0,0,2
colegiocharlesmurton.com,1,20,3,0,"['COLE', 'GI', 'OC', 'HARLE', 'SMUR', 'TON']",0,0,6
3377sp.com,1,6,3,4,['SO'],1,0,1
casualencountersfinder.com,1,22,3,0,"['CASUAL', 'ENCOUNTERS', 'FINDER']",0,0,3
clavcart.com,1,8,3,0,"['CL', 'AV', 'CART']",0,0,3
eaglesafricagh.com,1,14,3,0,[''],14,0,1
743864.com,1,6,3,6,[],0,0,1
cspfchem.com,1,8,3,0,"['CS', 'PF', 'CHEM']",0,0,3
mlmedicinaesteticapergamino.com,1,27,3,0,"['ML', 'MEDIC', 'IN', 'AES', 'TE', 'TI', 'CAP', 'ERG', 'AMINO']",0,0,9
mericatactical.com,1,14,3,0,"['ME', 'RIC', 'AT', 'AC', 'TICAL']",0,0,5
yaboyule2350.com,1,12,3,4,"['YA', 'BO', 'YULE']",0,0,3
medicareenrollmentcenters.com,1,25,3,0,"['MEDICARE', 'ENROLLMENT', 'CENTERS']",0,0,3
markluburic.com,1,11,3,0,"['MARK', 'LUB', 'URIC']",0,0,3
cheesecakemonster.com,1,17,3,0,"['CHEESECAKE', 'MONSTER']",0,0,2
lexingtonhospitaljobs.com,1,21,3,0,"['LEX', 'ING', 'TON', 'HOSPITAL', 'JOBS']",0,0,5
lamourvogue.com,1,11,3,0,"['LAM', 'OUR', 'VOGUE']",0,0,3
jointsmarket.com,1,12,3,0,"['JOINTS', 'MARKET']",0,0,2
mariyaonline.com,1,12,3,0,"['MARI', 'YA', 'ONLINE']",0,0,3
unfortunateindians.com,1,18,3,0,"['UNFORTUNATE', 'INDIANS']",0,0,2
keepourhospital.com,1,15,3,0,"['KEE', 'POUR', 'HOSPITAL']",0,0,3
zxjn8102.com,1,8,3,4,['ZIJN'],1,0,1
yourpanditji.com,1,12,3,0,"['YOU', 'RP', 'ANDI', 'TJI']",0,0,4
rickkit.com,1,7,3,0,"['RICK', 'KIT']",0,50,2
018236.com,1,6,3,6,[],0,50,1
iprtechinc.com,1,10,3,0,"['IPR', 'TECH', 'INC']",0,0,3
stormbreakercomcook.com,1,19,3,0,"['STORM', 'BREAKER', 'COM', 'COOK']",0,0,4
1fmn.com,1,4,3,1,['FUN'],1,0,1
mzhorvath.com,1,9,3,0,[''],9,0,1
fasttracksim.com,1,12,3,0,"['FAST', 'TRACK', 'SIM']",0,0,3
